fila_xlsx,persona_id,vinculacion_id,contrato_id,empresa_id,contrato_cargo_id,tipo_vinculacion_id,fecha_inicio,fecha_fin,estado_vinculacion,cobertura_asignacion_id,focalizacion_final_id,asignacion_laboral_id,ubicacion_laboral_id,presentacion_licitacion_id,perfil_licitacion_id,condicion_economica_id,valor,condicion_vigencia_desde,condicion_vigencia_hasta,tipo_documento_id,tipo_documento_codigo
673,213,1456,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1198,830,,,,,,,,,1,CEDULA
674,214,1457,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1199,804,,,212,1,,,,,1,CEDULA
675,215,1458,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1200,803,,,213,1,,,,,1,CEDULA
676,216,1459,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1201,802,,,214,1,,,,,1,CEDULA
677,217,1460,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1202,803,,,215,1,,,,,1,CEDULA
678,1134,1461,24,15,33,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,1203,829,,,,,,,,,1,CEDULA
679,219,1462,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1204,804,,,216,1,,,,,1,CEDULA
680,220,1463,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1205,833,,,217,1,,,,,1,CEDULA
681,221,1464,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1206,808,,,,,,,,,1,CEDULA
682,222,1465,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1207,816,,,218,1,,,,,1,CEDULA
683,1135,1466,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1208,809,,,,,,,,,1,CEDULA
684,1136,1467,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1209,833,,,,,,,,,1,CEDULA
685,1137,1468,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1210,812,,,,,,,,,1,CEDULA
686,223,1469,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1211,829,,,,,,,,,1,CEDULA
687,224,1470,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1212,829,,,,,,,,,1,CEDULA
688,225,1471,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1213,809,,,,,,,,,1,CEDULA
689,238,253,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,3,8,9,5,,,,,1,CEDULA
690,1138,1472,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,5,9,219,5,,,,,1,CEDULA
691,1139,1473,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,6,8,220,6,,,,,1,CEDULA
692,1140,1474,24,15,38,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,7,7,221,6,,,,,1,CEDULA
693,1141,1475,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,8,10,222,4,,,,,1,CEDULA
694,1142,1476,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,9,10,223,4,,,,,1,CEDULA
695,1143,1477,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,10,6,224,4,,,,,1,CEDULA
696,1144,1478,24,15,38,2,Wed Apr 15 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,11,10,225,4,,,,,1,CEDULA
697,1145,1479,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,12,10,226,4,,,,,1,CEDULA
698,1146,1480,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,13,10,227,4,,,,,1,CEDULA
699,1147,1481,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,14,6,228,4,,,,,1,CEDULA
700,1148,1482,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,15,10,229,4,,,,,1,CEDULA
701,1149,1483,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,16,10,230,4,,,,,1,CEDULA
702,1150,1484,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,17,10,231,4,,,,,1,CEDULA
703,1151,1485,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,18,10,232,4,,,,,1,CEDULA
704,1152,1486,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,19,10,233,4,,,,,1,CEDULA
705,1153,1487,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,20,4,234,4,,,,,1,CEDULA
706,1154,1488,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,21,6,235,4,,,,,1,CEDULA
707,1155,1489,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,22,10,236,4,,,,,1,CEDULA
708,1156,1490,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,23,10,237,4,,,,,1,CEDULA
709,1157,1491,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,24,10,238,4,,,,,1,CEDULA
710,1158,1492,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,25,10,239,4,,,,,1,CEDULA
711,1159,1493,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,26,4,240,2,,,,,1,CEDULA
712,1160,1494,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,27,4,,,,,,,1,CEDULA
713,1161,1495,24,15,37,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,,,28,1,,,,,,,1,CEDULA
714,1162,1496,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,29,10,,,,,,,1,CEDULA
715,239,255,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,4,1,,,,,,,50,PPT
716,1163,1497,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,30,9,241,3,,,,,1,CEDULA
717,1164,1498,24,15,37,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,,,31,2,,,,,,,1,CEDULA
718,1165,1499,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,32,4,242,2,,,,,1,CEDULA
719,1166,1500,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,33,10,,,,,,,1,CEDULA
720,1167,1501,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,34,5,243,2,,,,,1,CEDULA
721,1168,1502,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,35,4,244,2,,,,,1,CEDULA
722,1169,1503,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,36,2,,,,,,,1,CEDULA
723,1170,1504,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,37,2,,,,,,,1,CEDULA
724,1171,1505,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,38,4,245,2,,,,,1,CEDULA
725,1172,1506,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,39,12,246,3,,,,,1,CEDULA
726,1173,1507,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,40,2,,,,,,,1,CEDULA
727,1174,1508,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,41,5,247,2,,,,,1,CEDULA
728,1175,1509,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,42,3,,,,,,,1,CEDULA
729,1176,1510,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,43,10,248,2,,,,,1,CEDULA
730,1177,1511,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,44,1,249,2,,,,,1,CEDULA
731,1178,1512,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,45,1,,,,,,,1,CEDULA
732,1179,1513,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,46,1,250,2,,,,,1,CEDULA
733,1180,1514,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,47,5,251,2,,,,,1,CEDULA
734,1181,1515,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,48,1,252,2,,,,,1,CEDULA
735,1182,1516,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,49,4,,,,,,,1,CEDULA
736,1183,1517,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,50,4,253,2,,,,,1,CEDULA
737,1184,1518,24,15,37,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,,,51,2,,,,,,,1,CEDULA
738,1185,1519,24,15,37,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,,,52,2,,,,,,,1,CEDULA
739,1186,1520,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,53,1,,,,,,,1,CEDULA
740,230,1521,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,,,,,,,,,1,CEDULA
741,1187,1522,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,54,13,,,,,,,1,CEDULA
742,1188,1523,24,15,37,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,,,55,2,,,,,,,1,CEDULA
743,1189,1524,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,56,6,,,,,,,1,CEDULA
744,1190,1525,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,57,6,254,3,,,,,1,CEDULA
745,1191,1526,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,58,1,255,2,,,,,1,CEDULA
746,1192,1527,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,59,10,,,,,,,1,CEDULA
747,1193,1528,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,60,7,256,2,,,,,1,CEDULA
748,1194,1529,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,61,2,257,2,,,,,1,CEDULA
749,1195,1530,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,62,11,,,,,,,1,CEDULA
750,1196,1531,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,63,4,258,2,,,,,1,CEDULA
751,1197,1532,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,64,11,259,3,,,,,1,CEDULA
752,1198,1533,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,65,10,260,3,,,,,1,CEDULA
753,1199,1534,24,15,37,1,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Mon Nov 30 2026 00:00:00 GMT-0500 (hora estándar de Colombia),ACTIVA,,,66,2,,,,,,,1,CEDULA
754,1200,1535,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,67,1,261,2,,,,,1,CEDULA
755,1201,1536,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,68,10,262,3,,,,,1,CEDULA
756,1202,1537,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,69,10,263,2,,,,,1,CEDULA
757,1203,1538,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,70,2,,,,,,,1,CEDULA
758,1204,1539,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,71,4,264,2,,,,,1,CEDULA
759,1205,1540,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,72,1,265,3,,,,,1,CEDULA
760,1206,1541,24,15,37,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,73,1,266,2,,,,,1,CEDULA
761,1207,1542,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,74,5,,,,,,,1,CEDULA
762,1208,1543,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,75,11,267,3,,,,,1,CEDULA
763,1209,1544,24,15,37,4,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,76,4,268,2,,,,,1,CEDULA
764,1210,1545,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,77,12,,,,,,,1,CEDULA
765,1211,1546,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,78,11,269,3,,,,,1,CEDULA
766,1212,1547,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,79,7,,,,,,,1,CEDULA
767,1213,1548,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,80,11,,,,,,,1,CEDULA
768,1214,1549,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,81,11,,,,,,,1,CEDULA
769,1215,1550,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,82,10,,,,,,,1,CEDULA
770,1216,1551,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,83,10,,,,,,,1,CEDULA
771,1217,1552,24,15,38,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,84,10,,,,,,,1,CEDULA
772,1218,1553,24,15,37,2,Wed Apr 15 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,85,1,,,,,,,1,CEDULA
773,1219,1554,24,15,38,2,Wed Aug 19 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,,,86,10,,,,,,,1,CEDULA
